Id,WnvPresent
35020,0.0064850952
35021,0.0064850952
35022,0.18536487
35023,0.08686078
35024,0.18536487
35025,0.03874197
35026,0.03874197
35027,0.03874197
35028,0.03874197
35029,0.03874197
35038,0.12463272
35039,0.056176532
35040,0.12463272
35041,0.024598153
35042,0.024598153
35043,0.024598153
35044,0.024598153
35045,0.024598153
35046,0.012258699
35047,0.005161508
35048,0.012258699
35049,0.0021934344
35050,0.0021934344
35051,0.0021934344
35052,0.0021934344
35053,0.0021934344
35054,0.18536487
35055,0.08686078
35056,0.18536487
35057,0.03874197
35058,0.03874197
35059,0.03874197
35060,0.03874197
35061,0.03874197
35091,0.20356715
35092,0.09653652
35093,0.20356715
35094,0.04331182
35095,0.04331182
35096,0.04331182
35097,0.04331182
35098,0.04331182
35099,0.12463272
35100,0.056176532
35101,0.12463272
35102,0.024598153
35103,0.024598153
35104,0.024598153
35105,0.024598153
35106,0.024598153
35107,0.20356715
35108,0.09653652
35109,0.20356715
35110,0.04331182
35111,0.04331182
35112,0.04331182
35113,0.04331182
35114,0.04331182
35115,0.012258699
35116,0.005161508
35117,0.012258699
35118,0.0021934344
35119,0.0021934344
35120,0.0021934344
35121,0.0021934344
35122,0.0021934344
35123,0.012258699
35124,0.005161508
35125,0.012258699
35126,0.0021934344
35127,0.0021934344
35128,0.0021934344
35129,0.0021934344
35130,0.0021934344
35131,0.18536487
35132,0.08686078
35133,0.18536487
35134,0.03874197
35135,0.03874197
35136,0.03874197
35137,0.03874197
35138,0.03874197
35147,0.035542496
35148,0.015172169
35149,0.035542496
35150,0.0064850952
35151,0.0064850952
35152,0.0064850952
35153,0.0064850952
35154,0.0064850952
35163,0.035542496
35164,0.015172169
35165,0.035542496
35166,0.0064850952
35167,0.0064850952
35168,0.0064850952
35169,0.0064850952
35170,0.0064850952
35179,0.20356715
35180,0.09653652
35181,0.20356715
35182,0.04331182
35183,0.04331182
35184,0.04331182
35185,0.04331182
35186,0.04331182
35187,0.12463272
35188,0.056176532
35189,0.12463272
35190,0.024598153
35191,0.024598153
35192,0.024598153
35193,0.024598153
35194,0.024598153
35195,0.035542496
35196,0.015172169
35197,0.035542496
35198,0.0064850952
35199,0.0064850952
35200,0.0064850952
35201,0.0064850952
35202,0.0064850952
35203,0.12463272
35204,0.056176532
35205,0.12463272
35206,0.024598153
35207,0.024598153
35208,0.024598153
35209,0.024598153
35210,0.024598153
35211,0.012258699
35212,0.005161508
35213,0.012258699
35214,0.0021934344
35215,0.0021934344
35216,0.0021934344
35217,0.0021934344
35218,0.0021934344
35219,0.20356715
35220,0.09653652
35221,0.20356715
35222,0.04331182
35223,0.04331182
35224,0.04331182
35225,0.04331182
35226,0.04331182
35235,0.12463272
35236,0.056176532
35237,0.12463272
35238,0.024598153
35239,0.024598153
35240,0.024598153
35241,0.024598153
35242,0.024598153
35251,0.12463272
35252,0.056176532
35253,0.12463272
35254,0.024598153
35255,0.024598153
35256,0.024598153
35257,0.024598153
35258,0.024598153
35291,0.20356715
35292,0.09653652
35293,0.20356715
35294,0.04331182
35295,0.04331182
35296,0.04331182
35297,0.04331182
35298,0.04331182
35307,0.012258699
35308,0.005161508
35309,0.012258699
35310,0.0021934344
35311,0.0021934344
35312,0.0021934344
35313,0.0021934344
35314,0.0021934344
35315,0.012258699
35316,0.005161508
35317,0.012258699
35318,0.0021934344
35319,0.0021934344
35320,0.0021934344
35321,0.0021934344
35322,0.0021934344
35323,0.12463272
35324,0.056176532
35325,0.12463272
35326,0.024598153
35327,0.024598153
35328,0.024598153
35329,0.024598153
35330,0.024598153
35331,0.012258699
35332,0.005161508
35333,0.012258699
35334,0.0021934344
35335,0.0021934344
35336,0.0021934344
35337,0.0021934344
35338,0.0021934344
35339,0.20356715
35340,0.09653652
35341,0.20356715
35342,0.04331182
35343,0.04331182
35344,0.04331182
35345,0.04331182
35346,0.04331182
35347,0.20356715
35348,0.09653652
35349,0.20356715
35350,0.04331182
35351,0.04331182
35352,0.04331182
35353,0.04331182
35354,0.04331182
35355,0.012258699
35356,0.005161508
35357,0.012258699
35358,0.0021934344
35359,0.0021934344
35360,0.0021934344
35361,0.0021934344
35362,0.0021934344
35363,0.20356715
35364,0.09653652
35365,0.20356715
35366,0.04331182
35367,0.04331182
35368,0.04331182
35369,0.04331182
35370,0.04331182
35459,0.20356715
35460,0.09653652
35461,0.20356715
35462,0.04331182
35463,0.04331182
35464,0.04331182
35465,0.04331182
35466,0.04331182
35467,0.012258699
35468,0.005161508
35469,0.012258699
35470,0.0021934344
35471,0.0021934344
35472,0.0021934344
35473,0.0021934344
35474,0.0021934344
35491,0.18536487
35492,0.08686078
35493,0.18536487
35494,0.03874197
35495,0.03874197
35496,0.03874197
35497,0.03874197
35498,0.03874197
35499,0.18536487
35500,0.08686078
35501,0.18536487
35502,0.03874197
35503,0.03874197
35504,0.03874197
35505,0.03874197
35506,0.03874197
35507,0.20356715
35508,0.09653652
35509,0.20356715
35510,0.04331182
35511,0.04331182
35512,0.04331182
35513,0.04331182
35514,0.04331182
35523,0.012258699
35524,0.005161508
35525,0.012258699
35526,0.0021934344
35527,0.0021934344
35528,0.0021934344
35529,0.0021934344
35530,0.0021934344
35531,0.18536487
35532,0.08686078
35533,0.18536487
35534,0.03874197
35535,0.03874197
35536,0.03874197
35537,0.03874197
35538,0.03874197
35587,0.012258699
35588,0.005161508
35589,0.012258699
35590,0.0021934344
35591,0.0021934344
35592,0.0021934344
35593,0.0021934344
35594,0.0021934344
35595,0.18536487
35596,0.08686078
35597,0.18536487
35598,0.03874197
35599,0.03874197
35600,0.03874197
35601,0.03874197
35602,0.03874197
35611,0.012258699
35612,0.005161508
35613,0.012258699
35614,0.0021934344
35615,0.0021934344
35616,0.0021934344
35617,0.0021934344
35618,0.0021934344
35627,0.012258699
35628,0.005161508
35629,0.012258699
35630,0.0021934344
35631,0.0021934344
35632,0.0021934344
35633,0.0021934344
35634,0.0021934344
35635,0.012258699
35636,0.005161508
35637,0.012258699
35638,0.0021934344
35639,0.0021934344
35640,0.0021934344
35641,0.0021934344
35642,0.0021934344
35643,0.12463272
35644,0.056176532
35645,0.12463272
35646,0.024598153
35647,0.024598153
35648,0.024598153
35649,0.024598153
35650,0.024598153
35683,0.076707594
35684,0.033565577
35685,0.076707594
35686,0.014502121
35687,0.014502121
35688,0.014502121
35689,0.014502121
35690,0.014502121
35691,0.12463272
35692,0.056176532
35693,0.12463272
35694,0.024598153
35695,0.024598153
35696,0.024598153
35697,0.024598153
35698,0.024598153
35699,0.012258699
35700,0.005161508
35701,0.012258699
35702,0.0021934344
35703,0.0021934344
35704,0.0021934344
35705,0.0021934344
35706,0.0021934344
35707,0.20356715
35708,0.09653652
35709,0.20356715
35710,0.04331182
35711,0.04331182
35712,0.04331182
35713,0.04331182
35714,0.04331182
35715,0.20356715
35716,0.09653652
35717,0.20356715
35718,0.04331182
35719,0.04331182
35720,0.04331182
35721,0.04331182
35722,0.04331182
35723,0.18536487
35724,0.08686078
35725,0.18536487
35726,0.03874197
35727,0.03874197
35728,0.03874197
35729,0.03874197
35730,0.03874197
35731,0.12463272
35732,0.056176532
35733,0.12463272
35734,0.024598153
35735,0.024598153
35736,0.024598153
35737,0.024598153
35738,0.024598153
35747,0.12463272
35748,0.056176532
35749,0.12463272
35750,0.024598153
35751,0.024598153
35752,0.024598153
35753,0.024598153
35754,0.024598153
35819,0.20356715
35820,0.09653652
35821,0.20356715
35822,0.04331182
35823,0.04331182
35824,0.04331182
35825,0.04331182
35826,0.04331182
35827,0.20356715
35828,0.09653652
35829,0.20356715
35830,0.04331182
35831,0.04331182
35832,0.04331182
35833,0.04331182
35834,0.04331182
35835,0.012258699
35836,0.005161508
35837,0.012258699
35838,0.0021934344
35839,0.0021934344
35840,0.0021934344
35841,0.0021934344
35842,0.0021934344
35859,0.076707594
35860,0.033565577
35861,0.076707594
35862,0.014502121
35863,0.014502121
35864,0.014502121
35865,0.014502121
35866,0.014502121
35875,0.20356715
35876,0.09653652
35877,0.20356715
35878,0.04331182
35879,0.04331182
35880,0.04331182
35881,0.04331182
35882,0.04331182
35883,0.012258699
35884,0.005161508
35885,0.012258699
35886,0.0021934344
35887,0.0021934344
35888,0.0021934344
35889,0.0021934344
35890,0.0021934344
35907,0.012258699
35908,0.005161508
35909,0.012258699
35910,0.0021934344
35911,0.0021934344
35912,0.0021934344
35913,0.0021934344
35914,0.0021934344
36243,0.18536487
36244,0.08686078
36245,0.18536487
36246,0.03874197
36247,0.03874197
36248,0.03874197
36249,0.03874197
36250,0.03874197
36275,0.18536487
36276,0.08686078
36277,0.18536487
36278,0.03874197
36279,0.03874197
36280,0.03874197
36281,0.03874197
36282,0.03874197
36283,0.20356715
36284,0.20356715
36285,0.20356715
36286,0.20356715
36287,0.20356715
36288,0.20356715
36289,0.20356715
36290,0.20356715
36291,0.20356715
36292,0.20356715
36293,0.20356715
36294,0.09653652
36295,0.09653652
36296,0.09653652
36297,0.09653652
36298,0.09653652
36299,0.09653652
36300,0.09653652
36301,0.09653652
36302,0.09653652
36303,0.09653652
36304,0.20356715
36305,0.04331182
36306,0.04331182
36307,0.04331182
36308,0.04331182
36309,0.04331182
36310,0.18536487
36311,0.08686078
36312,0.18536487
36313,0.03874197
36314,0.03874197
36315,0.03874197
36316,0.03874197
36317,0.03874197
36366,0.012258699
36367,0.005161508
36368,0.012258699
36369,0.0021934344
36370,0.0021934344
36371,0.0021934344
36372,0.0021934344
36373,0.0021934344
36382,0.012258699
36383,0.005161508
36384,0.012258699
36385,0.0021934344
36386,0.0021934344
36387,0.0021934344
36388,0.0021934344
36389,0.0021934344
36398,0.20356715
36399,0.09653652
36400,0.20356715
36401,0.04331182
36402,0.04331182
36403,0.04331182
36404,0.04331182
36405,0.04331182
36454,0.20356715
36455,0.09653652
36456,0.20356715
36457,0.04331182
36458,0.04331182
36459,0.04331182
36460,0.04331182
36461,0.04331182
36470,0.20356715
36471,0.09653652
36472,0.20356715
36473,0.04331182
36474,0.04331182
36475,0.04331182
36476,0.04331182
36477,0.04331182
36486,0.012258699
36487,0.005161508
36488,0.012258699
36489,0.0021934344
36490,0.0021934344
36491,0.0021934344
36492,0.0021934344
36493,0.0021934344
36494,0.20356715
36495,0.09653652
36496,0.20356715
36497,0.04331182
36498,0.04331182
36499,0.04331182
36500,0.04331182
36501,0.04331182
36502,0.20356715
36503,0.09653652
36504,0.20356715
36505,0.04331182
36506,0.04331182
36507,0.04331182
36508,0.04331182
36509,0.04331182
36510,0.20356715
36511,0.09653652
36512,0.20356715
36513,0.04331182
36514,0.04331182
36515,0.04331182
36516,0.04331182
36517,0.04331182
36526,0.12463272
36527,0.056176532
36528,0.12463272
36529,0.024598153
36530,0.024598153
36531,0.024598153
36532,0.024598153
36533,0.024598153
35371,0.20356715
35372,0.09653652
35373,0.20356715
35374,0.04331182
35375,0.04331182
35376,0.04331182
35377,0.04331182
35378,0.04331182
35379,0.012258699
35380,0.005161508
35381,0.012258699
35382,0.0021934344
35383,0.0021934344
35384,0.0021934344
35385,0.0021934344
35386,0.0021934344
35387,0.076707594
35388,0.033565577
35389,0.076707594
35390,0.014502121
35391,0.014502121
35392,0.014502121
35393,0.014502121
35394,0.014502121
35395,0.012258699
35396,0.005161508
35397,0.012258699
35398,0.0021934344
35399,0.0021934344
35400,0.0021934344
35401,0.0021934344
35402,0.0021934344
35403,0.012258699
35404,0.005161508
35405,0.012258699
35406,0.0021934344
35407,0.0021934344
35408,0.0021934344
35409,0.0021934344
35410,0.0021934344
35411,0.12463272
35412,0.056176532
35413,0.12463272
35414,0.024598153
35415,0.024598153
35416,0.024598153
35417,0.024598153
35418,0.024598153
35419,0.20356715
35420,0.09653652
35421,0.20356715
35422,0.04331182
35423,0.04331182
35424,0.04331182
35425,0.04331182
35426,0.04331182
35427,0.12463272
35428,0.056176532
35429,0.12463272
35430,0.024598153
35431,0.024598153
35432,0.024598153
35433,0.024598153
35434,0.024598153
35435,0.12463272
35436,0.056176532
35437,0.12463272
35438,0.024598153
35439,0.024598153
35440,0.024598153
35441,0.024598153
35442,0.024598153
35443,0.20356715
35444,0.09653652
35445,0.20356715
35446,0.04331182
35447,0.04331182
35448,0.04331182
35449,0.04331182
35450,0.04331182
35451,0.012258699
35452,0.005161508
35453,0.012258699
35454,0.0021934344
35455,0.0021934344
35456,0.0021934344
35457,0.0021934344
35458,0.0021934344
35475,0.012258699
35476,0.005161508
35477,0.012258699
35478,0.0021934344
35479,0.0021934344
35480,0.0021934344
35481,0.0021934344
35482,0.0021934344
35483,0.12463272
35484,0.056176532
35485,0.12463272
35486,0.024598153
35487,0.024598153
35488,0.024598153
35489,0.024598153
35490,0.024598153
35515,0.012258699
35516,0.005161508
35517,0.012258699
35518,0.0021934344
35519,0.0021934344
35520,0.0021934344
35521,0.0021934344
35522,0.0021934344
35539,0.12463272
35540,0.056176532
35541,0.12463272
35542,0.024598153
35543,0.024598153
35544,0.024598153
35545,0.024598153
35546,0.024598153
35547,0.12463272
35548,0.056176532
35549,0.12463272
35550,0.024598153
35551,0.024598153
35552,0.024598153
35553,0.024598153
35554,0.024598153
35555,0.12463272
35556,0.056176532
35557,0.12463272
35558,0.024598153
35559,0.024598153
35560,0.024598153
35561,0.024598153
35562,0.024598153
35563,0.12463272
35564,0.056176532
35565,0.12463272
35566,0.024598153
35567,0.024598153
35568,0.024598153
35569,0.024598153
35570,0.024598153
35571,0.012258699
35572,0.005161508
35573,0.012258699
35574,0.0021934344
35575,0.0021934344
35576,0.0021934344
35577,0.0021934344
35578,0.0021934344
35579,0.12463272
35580,0.056176532
35581,0.12463272
35582,0.024598153
35583,0.024598153
35584,0.024598153
35585,0.024598153
35586,0.024598153
35603,0.012258699
35604,0.005161508
35605,0.012258699
35606,0.0021934344
35607,0.0021934344
35608,0.0021934344
35609,0.0021934344
35610,0.0021934344
35619,0.12463272
35620,0.056176532
35621,0.12463272
35622,0.024598153
35623,0.024598153
35624,0.024598153
35625,0.024598153
35626,0.024598153
35651,0.076707594
35652,0.033565577
35653,0.076707594
35654,0.014502121
35655,0.014502121
35656,0.014502121
35657,0.014502121
35658,0.014502121
35659,0.20356715
35660,0.09653652
35661,0.20356715
35662,0.04331182
35663,0.04331182
35664,0.04331182
35665,0.04331182
35666,0.04331182
35667,0.12463272
35668,0.056176532
35669,0.12463272
35670,0.024598153
35671,0.024598153
35672,0.024598153
35673,0.024598153
35674,0.024598153
35675,0.12463272
35676,0.056176532
35677,0.12463272
35678,0.024598153
35679,0.024598153
35680,0.024598153
35681,0.024598153
35682,0.024598153
35739,0.012258699
35740,0.005161508
35741,0.012258699
35742,0.0021934344
35743,0.0021934344
35744,0.0021934344
35745,0.0021934344
35746,0.0021934344
35755,0.012258699
35756,0.005161508
35757,0.012258699
35758,0.0021934344
35759,0.0021934344
35760,0.0021934344
35761,0.0021934344
35762,0.0021934344
35763,0.012258699
35764,0.005161508
35765,0.012258699
35766,0.0021934344
35767,0.0021934344
35768,0.0021934344
35769,0.0021934344
35770,0.0021934344
35771,0.076707594
35772,0.033565577
35773,0.076707594
35774,0.014502121
35775,0.014502121
35776,0.014502121
35777,0.014502121
35778,0.014502121
35779,0.012258699
35780,0.005161508
35781,0.012258699
35782,0.0021934344
35783,0.0021934344
35784,0.0021934344
35785,0.0021934344
35786,0.0021934344
35787,0.12463272
35788,0.056176532
35789,0.12463272
35790,0.024598153
35791,0.024598153
35792,0.024598153
35793,0.024598153
35794,0.024598153
35795,0.012258699
35796,0.005161508
35797,0.012258699
35798,0.0021934344
35799,0.0021934344
35800,0.0021934344
35801,0.0021934344
35802,0.0021934344
35803,0.012258699
35804,0.005161508
35805,0.012258699
35806,0.0021934344
35807,0.0021934344
35808,0.0021934344
35809,0.0021934344
35810,0.0021934344
35811,0.012258699
35812,0.005161508
35813,0.012258699
35814,0.0021934344
35815,0.0021934344
35816,0.0021934344
35817,0.0021934344
35818,0.0021934344
35843,0.18536487
35844,0.08686078
35845,0.18536487
35846,0.03874197
35847,0.03874197
35848,0.03874197
35849,0.03874197
35850,0.03874197
35851,0.12463272
35852,0.056176532
35853,0.12463272
35854,0.024598153
35855,0.024598153
35856,0.024598153
35857,0.024598153
35858,0.024598153
35867,0.12463272
35868,0.056176532
35869,0.12463272
35870,0.024598153
35871,0.024598153
35872,0.024598153
35873,0.024598153
35874,0.024598153
35891,0.012258699
35892,0.005161508
35893,0.012258699
35894,0.0021934344
35895,0.0021934344
35896,0.0021934344
35897,0.0021934344
35898,0.0021934344
35899,0.18536487
35900,0.08686078
35901,0.18536487
35902,0.03874197
35903,0.03874197
35904,0.03874197
35905,0.03874197
35906,0.03874197
35915,0.12463272
35916,0.056176532
35917,0.12463272
35918,0.024598153
35919,0.024598153
35920,0.024598153
35921,0.024598153
35922,0.024598153
35923,0.12463272
35924,0.056176532
35925,0.12463272
35926,0.024598153
35927,0.024598153
35928,0.024598153
35929,0.024598153
35930,0.024598153
35931,0.12463272
35932,0.056176532
35933,0.12463272
35934,0.024598153
35935,0.024598153
35936,0.024598153
35937,0.024598153
35938,0.024598153
35939,0.012258699
35940,0.005161508
35941,0.012258699
35942,0.0021934344
35943,0.0021934344
35944,0.0021934344
35945,0.0021934344
35946,0.0021934344
35947,0.18536487
35948,0.08686078
35949,0.18536487
35950,0.03874197
35951,0.03874197
35952,0.03874197
35953,0.03874197
35954,0.03874197
35955,0.012258699
35956,0.005161508
35957,0.012258699
35958,0.0021934344
35959,0.0021934344
35960,0.0021934344
35961,0.0021934344
35962,0.0021934344
35963,0.12463272
35964,0.056176532
35965,0.12463272
35966,0.024598153
35967,0.024598153
35968,0.024598153
35969,0.024598153
35970,0.024598153
35971,0.12463272
35972,0.056176532
35973,0.12463272
35974,0.024598153
35975,0.024598153
35976,0.024598153
35977,0.024598153
35978,0.024598153
35979,0.12463272
35980,0.056176532
35981,0.12463272
35982,0.024598153
35983,0.024598153
35984,0.024598153
35985,0.024598153
35986,0.024598153
35987,0.012258699
35988,0.005161508
35989,0.012258699
35990,0.0021934344
35991,0.0021934344
35992,0.0021934344
35993,0.0021934344
35994,0.0021934344
35995,0.20356715
35996,0.09653652
35997,0.20356715
35998,0.04331182
35999,0.04331182
36000,0.04331182
36001,0.04331182
36002,0.04331182
36003,0.012258699
36004,0.005161508
36005,0.012258699
36006,0.0021934344
36007,0.0021934344
36008,0.0021934344
36009,0.0021934344
36010,0.0021934344
36011,0.12463272
36012,0.056176532
36013,0.12463272
36014,0.024598153
36015,0.024598153
36016,0.024598153
36017,0.024598153
36018,0.024598153
36019,0.035542496
36020,0.015172169
36021,0.035542496
36022,0.0064850952
36023,0.0064850952
36024,0.0064850952
36025,0.0064850952
36026,0.0064850952
36027,0.012258699
36028,0.005161508
36029,0.012258699
36030,0.0021934344
36031,0.0021934344
36032,0.0021934344
36033,0.0021934344
36034,0.0021934344
36035,0.012258699
36036,0.005161508
36037,0.012258699
36038,0.0021934344
36039,0.0021934344
36040,0.0021934344
36041,0.0021934344
36042,0.0021934344
36043,0.12463272
36044,0.056176532
36045,0.12463272
36046,0.024598153
36047,0.024598153
36048,0.024598153
36049,0.024598153
36050,0.024598153
36051,0.012258699
36052,0.005161508
36053,0.012258699
36054,0.0021934344
36055,0.0021934344
36056,0.0021934344
36057,0.0021934344
36058,0.0021934344
36059,0.076707594
36060,0.033565577
36061,0.076707594
36062,0.014502121
36063,0.014502121
36064,0.014502121
36065,0.014502121
36066,0.014502121
36067,0.18536487
36068,0.08686078
36069,0.18536487
36070,0.03874197
36071,0.03874197
36072,0.03874197
36073,0.03874197
36074,0.03874197
36075,0.18536487
36076,0.08686078
36077,0.18536487
36078,0.03874197
36079,0.03874197
36080,0.03874197
36081,0.03874197
36082,0.03874197
36083,0.076707594
36084,0.033565577
36085,0.076707594
36086,0.014502121
36087,0.014502121
36088,0.014502121
36089,0.014502121
36090,0.014502121
36091,0.18536487
36092,0.08686078
36093,0.18536487
36094,0.03874197
36095,0.03874197
36096,0.03874197
36097,0.03874197
36098,0.03874197
36099,0.18536487
36100,0.08686078
36101,0.18536487
36102,0.03874197
36103,0.03874197
36104,0.03874197
36105,0.03874197
36106,0.03874197
36107,0.035542496
36108,0.015172169
36109,0.035542496
36110,0.0064850952
36111,0.0064850952
36112,0.0064850952
36113,0.0064850952
36114,0.0064850952
36115,0.18536487
36116,0.08686078
36117,0.18536487
36118,0.03874197
36119,0.03874197
36120,0.03874197
36121,0.03874197
36122,0.03874197
36123,0.12463272
36124,0.056176532
36125,0.12463272
36126,0.024598153
36127,0.024598153
36128,0.024598153
36129,0.024598153
36130,0.024598153
36131,0.012258699
36132,0.005161508
36133,0.012258699
36134,0.0021934344
36135,0.0021934344
36136,0.0021934344
36137,0.0021934344
36138,0.0021934344
36139,0.012258699
36140,0.005161508
36141,0.012258699
36142,0.0021934344
36143,0.0021934344
36144,0.0021934344
36145,0.0021934344
36146,0.0021934344
36147,0.076707594
36148,0.033565577
36149,0.076707594
36150,0.014502121
36151,0.014502121
36152,0.014502121
36153,0.014502121
36154,0.014502121
36155,0.035542496
36156,0.015172169
36157,0.035542496
36158,0.0064850952
36159,0.0064850952
36160,0.0064850952
36161,0.0064850952
36162,0.0064850952
36163,0.18536487
36164,0.08686078
36165,0.18536487
36166,0.03874197
36167,0.03874197
36168,0.03874197
36169,0.03874197
36170,0.03874197
36171,0.20356715
36172,0.09653652
36173,0.20356715
36174,0.04331182
36175,0.04331182
36176,0.04331182
36177,0.04331182
36178,0.04331182
36179,0.18536487
36180,0.08686078
36181,0.18536487
36182,0.03874197
36183,0.03874197
36184,0.03874197
36185,0.03874197
36186,0.03874197
36187,0.012258699
36188,0.005161508
36189,0.012258699
36190,0.0021934344
36191,0.0021934344
36192,0.0021934344
36193,0.0021934344
36194,0.0021934344
36195,0.012258699
36196,0.005161508
36197,0.012258699
36198,0.0021934344
36199,0.0021934344
36200,0.0021934344
36201,0.0021934344
36202,0.0021934344
36203,0.18536487
36204,0.08686078
36205,0.18536487
36206,0.03874197
36207,0.03874197
36208,0.03874197
36209,0.03874197
36210,0.03874197
36211,0.012258699
36212,0.005161508
36213,0.012258699
36214,0.0021934344
36215,0.0021934344
36216,0.0021934344
36217,0.0021934344
36218,0.0021934344
36219,0.012258699
36220,0.005161508
36221,0.012258699
36222,0.0021934344
36223,0.0021934344
36224,0.0021934344
36225,0.0021934344
36226,0.0021934344
36227,0.035542496
36228,0.015172169
36229,0.035542496
36230,0.0064850952
36231,0.0064850952
36232,0.0064850952
36233,0.0064850952
36234,0.0064850952
36235,0.18536487
36236,0.08686078
36237,0.18536487
36238,0.03874197
36239,0.03874197
36240,0.03874197
36241,0.03874197
36242,0.03874197
36251,0.12463272
36252,0.056176532
36253,0.12463272
36254,0.024598153
36255,0.024598153
36256,0.024598153
36257,0.024598153
36258,0.024598153
36259,0.012258699
36260,0.005161508
36261,0.012258699
36262,0.0021934344
36263,0.0021934344
36264,0.0021934344
36265,0.0021934344
36266,0.0021934344
36267,0.18536487
36268,0.08686078
36269,0.18536487
36270,0.03874197
36271,0.03874197
36272,0.03874197
36273,0.03874197
36274,0.03874197
36318,0.20356715
36319,0.09653652
36320,0.20356715
36321,0.04331182
36322,0.04331182
36323,0.04331182
36324,0.04331182
36325,0.04331182
36326,0.12463272
36327,0.056176532
36328,0.12463272
36329,0.024598153
36330,0.024598153
36331,0.024598153
36332,0.024598153
36333,0.024598153
36334,0.20356715
36335,0.09653652
36336,0.20356715
36337,0.04331182
36338,0.04331182
36339,0.04331182
36340,0.04331182
36341,0.04331182
36342,0.012258699
36343,0.005161508
36344,0.012258699
36345,0.0021934344
36346,0.0021934344
36347,0.0021934344
36348,0.0021934344
36349,0.0021934344
36350,0.012258699
36351,0.005161508
36352,0.012258699
36353,0.0021934344
36354,0.0021934344
36355,0.0021934344
36356,0.0021934344
36357,0.0021934344
36358,0.18536487
36359,0.08686078
36360,0.18536487
36361,0.03874197
36362,0.03874197
36363,0.03874197
36364,0.03874197
36365,0.03874197
36374,0.035542496
36375,0.015172169
36376,0.035542496
36377,0.0064850952
36378,0.0064850952
36379,0.0064850952
36380,0.0064850952
36381,0.0064850952
36390,0.035542496
36391,0.015172169
36392,0.035542496
36393,0.0064850952
36394,0.0064850952
36395,0.0064850952
36396,0.0064850952
36397,0.0064850952
36406,0.20356715
36407,0.09653652
36408,0.20356715
36409,0.04331182
36410,0.04331182
36411,0.04331182
36412,0.04331182
36413,0.04331182
36414,0.12463272
36415,0.056176532
36416,0.12463272
36417,0.024598153
36418,0.024598153
36419,0.024598153
36420,0.024598153
36421,0.024598153
36422,0.035542496
36423,0.015172169
36424,0.035542496
36425,0.0064850952
36426,0.0064850952
36427,0.0064850952
36428,0.0064850952
36429,0.0064850952
36430,0.12463272
36431,0.056176532
36432,0.12463272
36433,0.024598153
36434,0.024598153
36435,0.024598153
36436,0.024598153
36437,0.024598153
36438,0.012258699
36439,0.005161508
36440,0.012258699
36441,0.0021934344
36442,0.0021934344
36443,0.0021934344
36444,0.0021934344
36445,0.0021934344
36446,0.20356715
36447,0.09653652
36448,0.20356715
36449,0.04331182
36450,0.04331182
36451,0.04331182
36452,0.04331182
36453,0.04331182
36462,0.12463272
36463,0.056176532
36464,0.12463272
36465,0.024598153
36466,0.024598153
36467,0.024598153
36468,0.024598153
36469,0.024598153
36478,0.12463272
36479,0.056176532
36480,0.12463272
36481,0.024598153
36482,0.024598153
36483,0.024598153
36484,0.024598153
36485,0.024598153
36518,0.20356715
36519,0.09653652
36520,0.20356715
36521,0.04331182
36522,0.04331182
36523,0.04331182
36524,0.04331182
36525,0.04331182
36534,0.012258699
36535,0.005161508
36536,0.012258699
36537,0.0021934344
36538,0.0021934344
36539,0.0021934344
36540,0.0021934344
36541,0.0021934344
36542,0.012258699
36543,0.005161508
36544,0.012258699
36545,0.0021934344
36546,0.0021934344
36547,0.0021934344
36548,0.0021934344
36549,0.0021934344
36550,0.12463272
36551,0.056176532
36552,0.12463272
36553,0.024598153
36554,0.024598153
36555,0.024598153
36556,0.024598153
36557,0.024598153
36558,0.012258699
36559,0.005161508
36560,0.012258699
36561,0.0021934344
36562,0.0021934344
36563,0.0021934344
36564,0.0021934344
36565,0.0021934344
36566,0.20356715
36567,0.09653652
36568,0.20356715
36569,0.04331182
36570,0.04331182
36571,0.04331182
36572,0.04331182
36573,0.04331182
36574,0.18204963
36575,0.08512321
36576,0.18204963
36577,0.037926994
36578,0.037926994
36579,0.037926994
36580,0.037926994
36581,0.037926994
36582,0.010691463
36583,0.0044974936
36584,0.010691463
36585,0.0019105215
36586,0.0019105215
36587,0.0019105215
36588,0.0019105215
36589,0.0019105215
36590,0.18204963
36591,0.08512321
36592,0.18204963
36593,0.037926994
36594,0.037926994
36595,0.037926994
36596,0.037926994
36597,0.037926994
36686,0.18204963
36687,0.08512321
36688,0.18204963
36689,0.037926994
36690,0.037926994
36691,0.037926994
36692,0.037926994
36693,0.037926994
36694,0.010691463
36695,0.0044974936
36696,0.010691463
36697,0.0019105215
36698,0.0019105215
36699,0.0019105215
36700,0.0019105215
36701,0.0019105215
36718,0.16537187
36719,0.07649456
36720,0.16537187
36721,0.033905163
36722,0.033905163
36723,0.033905163
36724,0.033905163
36725,0.033905163
36726,0.16537187
36727,0.07649456
36728,0.16537187
36729,0.033905163
36730,0.033905163
36731,0.033905163
36732,0.033905163
36733,0.033905163
36734,0.18204963
36735,0.08512321
36736,0.18204963
36737,0.037926994
36738,0.037926994
36739,0.037926994
36740,0.037926994
36741,0.037926994
36750,0.010691463
36751,0.0044974936
36752,0.010691463
36753,0.0019105215
36754,0.0019105215
36755,0.0019105215
36756,0.0019105215
36757,0.0019105215
36758,0.16537187
36759,0.07649456
36760,0.16537187
36761,0.033905163
36762,0.033905163
36763,0.033905163
